id,treadssk,tmathssk,T1,T2,sch_inner_city,sbirthdate_yq,sfemale,swhite,sfree_lunch,ttotexpk,tmasters,twhite
15169,470,520,0,0,0,1980,0,1,1,8,0,1
15200,391,365,0,1,1,1980,1,0,1,9,0,1
15246,455,576,0,0,0,1979.25,0,1,0,0,0,1
15263,397,449,0,0,0,1980,0,1,0,11,1,1
15293,431,473,0,0,0,1980.25,0,1,0,3,0,1
15345,439,449,1,0,0,1979,0,1,0,5,0,1
15350,442,489,1,0,1,1979.75,1,0,1,1,0,1
15370,447,547,0,1,1,1980.5,0,0,1,11,0,1
15390,410,412,0,1,0,1980.25,0,1,0,3,0,1
15408,497,602,1,0,0,1980,0,1,0,13,0,1
15415,474,559,1,0,0,1979.75,1,1,1,27,0,1
15435,439,513,0,0,0,1980.5,0,1,0,5,0,1
15480,358,384,0,0,0,1979.75,0,1,1,20,0,1
15500,413,429,0,0,0,1980.25,0,1,0,5,1,1
15520,,,0,0,0,1980,0,1,0,5,0,1
15598,,,1,0,0,1980.25,1,1,0,15,1,0
15630,411,449,1,0,0,1979.25,0,1,1,7,0,1
15665,416,484,1,0,0,1980,0,1,0,17,0,1
15692,447,484,0,0,0,1980.25,1,1,0,1,0,0
15713,448,513,0,0,0,1980,0,1,0,6,1,1
15738,445,494,0,0,0,1980.5,0,1,0,0,0,1
15761,422,484,0,1,0,1980,0,1,1,12,0,0
15793,403,439,1,0,0,1980,1,1,0,15,0,1
15857,,,0,0,1,1980,1,0,1,6,0,0
15918,470,536,0,0,0,1980.25,0,1,0,12,1,1
15935,442,500,0,0,0,1980,1,1,0,8,0,1
15968,414,463,0,1,1,1980,1,0,1,14,0,0
16008,427,494,1,0,0,1979.75,0,1,0,12,1,1
16022,451,513,1,0,0,1979.75,0,1,0,10,1,1
16039,476,528,0,0,0,1979.75,0,1,0,3,0,1
16108,391,418,1,0,0,1980.25,0,1,1,12,1,1
16127,418,489,0,1,0,1980,1,0,0,10,0,0
16151,443,520,1,0,0,1979.75,0,1,0,9,0,1
16209,437,500,0,0,0,1980,1,1,1,1,0,1
16239,414,454,1,0,1,1980,0,0,1,11,1,1
16265,,,0,0,0,1980.5,1,1,1,2,0,1
16278,434,434,0,1,0,1979.75,0,1,1,2,0,1
16298,397,444,0,0,0,1980.5,0,1,1,2,0,1
16315,,,0,0,0,1980.5,1,1,1,19,0,1
16329,451,494,1,0,0,1980.5,1,1,1,2,0,1
16395,380,399,1,0,1,1980.5,0,0,1,11,0,1
16441,400,429,0,1,1,1980.5,1,0,1,1,0,0
16476,450,489,0,1,0,1980.25,0,1,0,0,0,1
16508,416,484,0,1,0,1980.25,1,1,1,4,0,1
16543,451,494,1,0,1,1980,0,0,1,20,0,0
16561,436,547,0,1,0,1980,0,1,1,12,0,0
16619,472,520,0,1,0,1980.5,0,1,0,16,0,1
16650,447,500,0,0,0,1980.5,1,1,0,16,1,1
16665,407,473,0,0,0,1980.5,0,1,0,3,0,1
16720,442,439,0,0,0,1980,1,1,0,15,0,1
16735,439,478,0,0,1,1980,0,0,1,12,0,1
16778,450,547,0,1,0,1980.5,1,1,1,6,1,1
16799,470,513,0,0,1,1980,0,0,0,0,0,0
16815,431,489,1,0,0,1980,1,1,0,11,0,1
16827,431,500,1,0,0,1980.5,1,1,0,11,1,1
16863,,459,1,0,0,1980,0,1,0,3,0,1
16875,442,439,0,0,1,1980.5,1,0,0,0,0,0
16891,393,439,1,0,0,1980.5,1,1,0,3,0,1
16912,414,484,1,0,0,1980,0,0,1,5,0,0
16928,400,429,1,0,0,1980,0,1,1,3,0,1
16953,,,0,0,0,1979.5,0,1,1,13,1,1
16974,455,520,0,0,0,1980.25,1,0,1,1,0,0
16983,427,520,1,0,0,1979.75,0,1,0,12,1,1
17002,405,449,0,0,1,1980.5,1,0,1,5,0,1
17035,427,489,0,1,0,1980.5,0,0,1,20,1,1
17095,,,0,1,0,1979.75,0,1,0,7,1,1
17129,465,500,0,0,0,1980.5,0,1,0,6,1,1
17159,,,0,1,0,1979.75,1,1,0,15,0,1
17201,440,478,1,0,0,1980,1,1,0,9,0,1
17217,413,463,1,0,0,1980,0,1,0,13,1,1
17222,424,444,1,0,0,1978.75,1,1,1,14,1,1
17262,440,528,0,0,1,1980.25,0,0,1,24,0,0
17318,443,506,0,0,0,1979.75,1,1,0,12,1,1
17354,424,449,1,0,1,1980.5,1,0,1,6,0,0
17373,451,602,1,0,0,1980.25,1,1,0,14,1,1
17391,427,494,0,0,0,1980,0,0,1,1,0,1
17404,431,478,0,0,0,1980.25,1,1,0,8,1,0
17421,461,500,0,0,0,1980.25,0,1,0,13,1,1
17441,439,439,1,0,0,1980,0,1,0,7,0,1
17486,416,463,1,0,0,1980.25,0,0,1,0,0,1
17498,421,454,0,0,0,1980.5,1,1,0,3,0,1
17513,391,429,1,0,0,1979.5,1,1,1,9,0,1
17536,,484,0,1,0,1980,1,0,0,3,0,1
17548,490,559,0,1,0,1980.25,0,1,1,14,1,1
17609,424,459,0,1,0,1980.5,1,1,1,17,1,1
17622,437,478,0,0,1,1979.75,1,0,1,24,0,0
17691,463,559,0,0,0,1980.5,0,1,0,11,0,1
17718,411,468,0,1,0,1979.75,0,0,0,11,0,0
17744,388,412,1,0,0,1979,0,1,1,7,0,1
17791,421,468,0,0,0,1980,1,1,1,13,1,1
17822,421,478,1,0,1,1980.25,0,0,1,22,1,1
17838,418,439,0,1,1,1980.25,1,0,1,14,0,1
17905,418,439,1,0,0,1980,0,1,1,21,1,1
17930,451,520,1,0,0,1980.5,0,1,0,6,1,1
17946,414,506,1,0,0,1979.5,1,0,1,17,0,1
17980,433,444,0,0,1,1980.25,0,0,1,7,1,1
18012,395,412,0,0,0,1980.25,1,1,1,4,0,1
18045,437,468,0,0,1,1980.25,0,0,1,2,0,1
18070,416,439,0,1,1,1979.75,1,0,1,21,0,0
18090,424,463,1,0,1,1980.5,0,0,0,7,0,1
18144,403,473,0,1,0,1980,1,1,1,6,1,1
18156,,,0,1,0,1980.25,1,1,0,8,1,1
18257,467,468,0,1,0,1980,1,1,0,16,0,0
18269,439,494,0,0,0,1980.25,0,1,1,2,0,1
18282,422,429,1,0,0,1980.5,1,1,1,9,0,1
18317,433,513,0,0,0,1979.25,0,1,0,12,0,1
18347,407,463,1,0,0,1979.5,0,0,0,17,0,1
18369,474,513,0,0,0,1980,1,1,0,0,0,1
18513,433,500,0,0,0,1980,0,0,0,1,0,1
18518,436,513,1,0,0,1979.75,0,1,0,6,1,1
18545,407,459,0,1,0,1980,0,1,1,12,1,1
18557,442,513,0,1,0,1980.25,0,1,0,0,0,1
18575,437,500,0,1,0,1980,0,1,0,13,1,1
18593,398,429,0,1,1,1980,1,0,1,3,0,1
18625,407,439,0,0,0,1980,0,1,0,3,0,0
18650,407,429,1,0,1,1979.5,0,0,1,6,0,1
18665,450,536,0,0,0,1980.5,0,1,0,1,0,1
18686,448,459,0,1,0,1980.25,0,1,0,16,0,0
18726,447,459,1,0,1,1979.75,1,0,1,17,1,1
18743,419,439,0,0,0,1979.75,1,1,0,13,1,1
18758,397,434,0,0,1,1979.75,0,0,1,5,0,1
18782,437,494,0,1,0,1980.25,1,1,0,12,1,1
18829,487,473,1,0,1,1980.25,1,0,1,20,0,0
18845,402,449,0,0,1,1980.25,1,0,1,12,0,1
18923,434,463,0,1,0,1980.5,1,1,0,8,0,1
18940,461,602,0,0,0,1980.25,0,0,1,24,1,1
18971,478,494,1,0,0,1980.5,1,1,1,14,0,1
18991,460,506,0,1,0,1980,0,1,0,14,0,1
19039,436,528,1,0,0,1980,1,1,1,14,0,1
19079,421,506,0,1,0,1979.75,0,1,1,12,0,1
19094,,,0,0,0,1979.75,1,1,0,1,0,0
19117,,459,0,1,0,1980.25,1,1,0,15,0,1
19131,425,429,0,1,0,1979.5,0,0,1,11,0,1
19158,434,459,1,0,0,1979.75,1,1,1,12,1,1
19177,487,506,0,1,0,1980.5,0,1,0,14,0,1
19210,434,484,0,0,0,1980.5,1,1,1,1,0,1
19226,370,412,0,1,0,1980.5,1,1,0,15,1,1
19249,422,494,0,0,1,1980,0,0,1,1,0,0
19259,442,547,1,0,0,1980.5,0,1,0,14,0,1
19337,419,463,0,0,0,1980.5,1,1,1,18,0,0
19386,422,412,0,0,0,1980.5,1,0,1,11,1,1
19435,397,412,0,0,0,1980.5,0,0,1,6,1,1
19497,398,418,1,0,0,1980.5,0,1,0,5,1,1
19543,507,547,0,0,0,1979.75,1,1,0,12,0,1
19561,461,536,0,0,0,1979.5,0,1,0,10,0,1
19612,402,439,0,1,0,1980.25,0,1,0,7,1,1
19633,439,520,0,1,0,1980,1,1,1,6,0,1
19681,434,478,1,0,0,1980,0,1,0,13,0,1
19697,418,513,0,1,0,1980,1,1,1,12,0,1
19702,443,528,0,0,0,1979.75,1,0,0,0,0,1
19718,456,547,0,0,0,1979.75,1,1,0,19,0,1
19769,468,520,0,1,0,1980.5,1,1,1,3,0,1
19792,436,520,0,0,0,1980,0,1,0,5,0,1
19815,421,454,0,0,0,1979.75,1,0,1,18,0,0
19833,408,439,0,1,0,1980.5,0,1,0,8,0,1
19883,400,439,0,0,0,1980.5,1,1,0,8,0,1
19951,422,449,0,1,0,1980,0,1,1,12,1,1
19974,,,1,0,1,1978.75,1,0,0,10,0,0
20016,458,536,0,0,0,1980,1,1,0,8,0,1
20047,430,494,0,1,0,1980,0,1,1,8,1,1
20088,425,478,1,0,0,1979.75,0,1,0,8,1,1
20109,463,489,1,0,0,1980.25,1,1,0,13,0,1
20125,,,0,0,0,1980.25,0,0,0,5,0,1
20153,431,444,1,0,0,1980.5,1,1,0,9,1,1
20203,487,559,0,0,0,1980.5,1,1,1,10,0,1
20231,416,473,0,0,0,1979.75,1,1,1,10,0,1
20286,408,500,1,0,0,1980.25,1,0,0,21,0,0
20313,407,463,0,1,0,1980.5,0,1,0,15,0,1
20347,480,602,1,0,0,1980.5,1,1,0,13,0,1
20365,416,459,0,0,0,1980.25,0,1,0,6,1,1
20394,442,468,0,0,0,1979.5,1,1,1,0,0,1
20427,447,520,1,0,0,1979.5,0,1,0,13,1,1
20446,456,449,1,0,0,1980.25,0,1,0,11,0,1
20459,407,423,0,0,0,1980.5,0,0,1,6,0,1
20471,,,0,1,0,1979.75,1,1,1,4,0,1
20508,,,0,1,0,1980.25,0,1,0,11,0,1
20526,465,494,0,0,0,1980.25,1,1,1,15,1,1
20543,421,463,0,0,0,1980,1,0,0,20,0,0
20555,,,0,1,1,1980.5,0,0,1,1,0,0
20603,431,459,1,0,1,1980.5,1,0,1,1,0,0
20620,421,468,0,1,0,1980.25,1,1,1,3,0,1
20639,453,489,1,0,1,1979,0,0,1,0,0,1
20657,391,478,1,0,0,1980,0,1,1,10,0,1
20672,453,463,1,0,0,1980,0,0,1,11,0,1
20687,408,418,0,0,1,1980,0,0,1,11,1,0
20711,456,494,0,1,0,1979.75,1,1,1,8,1,1
20731,476,547,0,0,0,1980.5,1,1,0,10,0,1
20753,416,489,0,1,0,1980,0,1,1,2,0,1
20764,427,454,0,0,0,1980.25,0,1,0,5,0,1
20830,421,500,1,0,0,1979.25,0,1,0,4,0,1
20845,408,468,0,0,1,1980.25,0,0,1,5,0,1
20942,440,536,1,0,0,1980.25,1,1,0,5,0,1
20973,503,602,0,1,0,1979.25,0,1,0,14,0,1
21002,421,484,0,0,0,1980.5,0,1,0,22,1,1
21071,424,463,0,1,0,1980,0,1,0,11,1,1
21100,398,449,0,0,0,1980.25,1,1,0,10,1,1
21121,419,500,1,0,0,1980,0,0,0,17,0,1
21131,422,434,1,0,0,1980.5,0,1,0,10,1,1
21201,428,528,0,0,0,1980,1,1,1,20,0,1
21207,448,478,0,1,1,1979.75,0,0,1,5,0,1
21227,458,500,1,0,0,1980.5,0,1,1,10,0,1
21259,458,559,0,1,0,1980.5,0,1,0,9,0,1
21273,450,506,1,0,0,1980.5,0,1,0,12,1,1
21326,460,506,0,1,0,1980.25,0,1,0,14,0,1
21371,439,473,1,0,1,1980.5,0,0,1,16,0,0
21386,430,473,0,1,0,1980.5,0,1,1,16,0,0
21398,,,0,1,1,1979.75,1,0,0,6,1,1
21420,400,423,0,1,0,1980.25,1,1,0,21,0,1
21431,450,528,1,0,0,1979.75,0,1,0,12,1,1
21468,485,576,1,0,0,1979.25,0,1,0,17,0,1
21481,391,405,0,0,0,1980.5,0,0,0,18,0,0
21513,434,473,0,0,0,1980.5,1,0,1,6,0,1
21527,,,0,1,0,1979.75,1,1,0,7,1,1
21543,430,463,0,0,1,1979.75,0,0,1,9,0,0
21566,411,459,1,0,0,1980.25,1,1,0,2,0,1
21579,382,423,0,0,0,1980.5,0,1,0,13,1,1
21607,532,513,1,0,0,1979.75,1,1,0,20,1,1
21639,443,513,0,0,0,1979.75,0,1,0,0,0,1
21675,450,506,1,0,0,1980.5,1,1,0,14,1,1
21691,468,528,0,1,1,1980.5,0,0,1,2,0,1
21722,410,459,0,1,0,1980.5,0,1,1,8,1,1
21739,421,463,1,0,0,1979.5,0,1,0,17,0,1
21753,408,429,1,0,1,1979.5,0,0,1,5,0,0
21787,428,489,0,1,0,1980.5,1,0,0,13,0,1
21804,460,576,1,0,1,1980.25,1,0,1,10,0,0
21840,410,478,1,0,0,1980,1,1,1,3,0,1
21853,410,489,1,0,0,1980.25,0,1,1,3,0,1
21865,416,429,1,0,0,1980.5,1,1,0,14,0,1
21882,408,449,1,0,0,1980.5,1,1,0,15,0,1
21932,419,489,1,0,0,1980.25,0,1,1,20,1,1
21950,434,454,0,1,0,1980.25,0,1,0,11,0,1
21965,465,528,0,1,0,1980.25,1,1,0,8,0,1
21981,422,484,0,0,0,1980.25,0,1,0,8,1,1
22042,472,602,0,1,0,1980.5,0,1,0,4,0,1
22079,450,513,0,0,0,1980,1,1,0,4,1,1
22087,395,439,1,0,0,1979.75,0,1,1,10,1,1
22102,474,513,0,1,0,1979.75,1,1,0,11,0,1
22138,430,473,0,1,0,1980.5,1,1,0,15,0,1
22156,442,494,1,0,0,1980.25,1,1,0,14,0,1
22167,430,528,0,0,0,1979.75,0,1,1,5,1,1
22187,393,418,0,1,0,1979.5,0,0,1,5,0,1
22199,416,468,1,0,0,1979.75,0,1,0,7,0,1
22238,448,528,1,0,1,1980.25,0,1,0,11,1,1
22253,382,384,0,0,0,1980.25,0,1,0,13,1,1
22288,430,449,0,0,0,1980,1,1,1,11,0,1
22345,422,454,0,1,0,1980.5,0,1,0,8,1,1
22384,424,439,0,0,0,1980,0,1,1,5,1,1
22390,425,489,0,0,0,1979.75,1,1,0,20,0,1
22438,487,520,0,1,0,1979.75,0,0,1,3,0,1
22458,419,434,1,0,1,1980.5,1,0,1,1,0,0
22476,,,0,1,0,1979.25,0,1,0,6,0,1
22493,405,405,0,1,0,1980.25,0,1,1,6,1,1
22527,434,468,0,0,1,1980,1,0,0,15,1,0
22535,433,506,0,0,1,1979.75,1,0,1,5,0,1
22550,460,576,0,1,0,1979.75,1,1,0,4,0,1
22575,,418,0,1,0,1980,0,1,0,0,0,1
22590,443,484,0,1,1,1980.25,0,0,1,1,0,0
22617,458,494,1,0,1,1980.5,0,0,1,1,0,0
22652,445,489,0,1,0,1980.25,0,1,0,13,0,1
22674,,,0,0,0,,0,1,0,0,0,1
22701,448,454,1,0,0,1980.25,0,1,0,9,1,1
22720,472,576,0,0,1,1980,1,0,1,7,1,1
22732,445,484,0,1,0,1980.25,1,1,0,7,1,1
22760,483,559,0,0,0,1979.75,0,1,0,3,0,1
22785,419,463,1,0,1,1980,0,0,1,5,1,1
22790,422,449,0,0,0,1979.75,1,1,1,11,0,1
22831,453,528,0,0,0,1980,1,1,1,10,0,1
22856,487,520,0,0,1,1979.75,1,0,1,0,0,0
22876,448,500,0,1,1,1980.25,0,1,1,10,1,0
22890,450,478,0,1,0,1980.5,0,1,0,17,1,1
22922,419,434,0,1,0,1980.5,1,1,1,10,0,1
22955,,,1,0,0,1980.5,0,1,0,9,0,1
22974,433,478,0,1,0,1979.25,0,1,1,15,0,1
23024,483,626,1,0,0,1980,1,0,0,5,0,0
23067,443,484,1,0,1,1980.5,0,0,1,17,1,1
23084,,,0,0,1,1980.25,0,0,1,12,0,0
23117,410,459,0,1,1,1980.25,1,0,1,1,0,1
23147,492,576,0,0,0,1980.5,0,1,1,16,1,1
23183,465,536,1,0,0,1980,1,1,0,17,0,1
23230,414,449,0,0,0,1979.25,0,1,1,6,0,1
23274,461,536,1,0,0,1980.5,1,1,1,3,0,1
23290,413,449,1,0,1,1980.5,0,0,1,17,1,1
23303,424,484,0,0,0,1979.75,1,1,0,13,1,1
23328,448,513,0,1,0,1980,1,1,0,12,1,1
23340,408,494,0,0,0,1980.25,1,1,0,4,0,1
23366,416,528,1,0,0,1979.75,1,1,1,5,0,1
23389,403,439,0,0,0,1980.25,1,0,1,4,0,1
23398,467,536,0,1,0,1979.75,0,1,0,11,0,1
23417,437,478,1,0,0,1980.5,1,1,0,8,1,1
23434,405,439,0,1,0,1980.5,1,1,0,8,0,1
23465,419,468,1,0,0,1980.5,0,1,1,12,1,1
23483,467,576,0,0,0,1980.5,1,1,0,0,0,1
23494,492,536,0,0,0,1979.75,1,1,1,16,1,1
23537,455,547,0,1,0,1980,1,1,0,10,1,1
23579,378,423,0,1,0,1980.5,0,1,1,6,1,1
23611,451,528,1,0,0,1980.5,1,0,1,15,1,0
23654,419,484,0,0,0,1979.75,0,1,0,3,0,0
23750,434,449,1,0,0,1979.75,1,1,0,13,0,1
23787,442,547,1,0,0,1980.5,0,0,1,5,0,0
23802,424,429,1,0,1,1980.5,1,0,1,5,1,1
23835,395,405,1,0,1,1980.5,1,0,1,11,0,1
23870,413,454,0,1,0,1980.25,1,1,0,5,1,1
23910,413,513,0,0,0,1979.75,1,1,0,11,0,1
23964,424,484,0,1,0,1980.25,0,1,1,22,0,1
23993,455,536,0,1,0,1980.5,0,1,0,9,0,1
24044,428,463,1,0,0,1980.25,0,1,1,12,1,1
24057,424,547,1,0,0,1979.5,1,1,0,8,1,1
24075,388,449,1,0,0,1980.5,1,1,1,5,1,1
24087,443,489,0,0,0,1979.75,1,1,0,3,0,1
24106,468,547,0,1,0,1980.5,1,0,0,15,1,1
24127,378,418,0,0,0,1980,0,1,1,13,1,1
24161,458,547,0,0,0,1980,1,1,0,13,0,1
24185,407,463,0,0,0,1979.5,0,1,1,13,1,1
24218,433,513,0,1,1,1980.5,0,0,1,6,0,0
24235,421,463,0,1,1,1980.5,1,0,1,13,1,0
24269,461,536,0,0,0,1980.25,1,1,0,8,0,1
24283,405,520,0,0,1,1980.5,0,0,1,0,0,1
24304,538,576,1,0,0,1980,1,1,1,11,1,1
24332,470,494,0,1,0,1980.25,1,1,0,8,0,1
24366,465,500,0,1,0,1980.25,0,1,0,4,1,1
24439,474,626,0,0,0,1979.75,1,1,0,15,1,1
24461,455,494,1,0,0,1980.25,1,1,0,20,1,1
24477,398,405,0,1,1,1980.25,0,0,1,2,0,0
24558,433,520,0,1,1,1980.25,0,0,1,9,0,0
24568,430,559,1,0,0,1979.75,1,1,0,8,1,1
24588,,,0,0,1,1980.25,1,0,0,9,0,0
24619,400,423,1,0,1,1980.5,1,0,1,16,0,0
24634,440,489,0,1,1,1980.5,0,0,1,3,0,0
24650,407,439,1,0,1,1980.5,1,1,1,9,0,1
24671,427,547,0,1,1,1980,0,0,1,1,0,0
24688,443,478,1,0,0,1980,0,1,0,9,1,1
24767,500,489,1,0,1,1980,0,0,0,0,0,1
24807,442,500,0,0,0,1979.75,1,1,0,2,0,1
24844,425,449,0,0,0,1980.25,0,1,1,13,1,1
24859,,,0,0,0,1980.5,1,1,1,13,1,1
24874,434,494,1,0,0,1980.5,1,1,1,15,1,0
24893,393,412,0,1,0,1980.25,0,1,0,12,0,1
24922,,,0,0,1,1980.5,0,0,1,3,0,0
24992,410,468,0,0,0,1980,0,1,1,6,1,1
25005,408,423,1,0,0,1980.25,1,0,1,10,1,1
25034,418,506,1,0,0,1980.5,0,1,0,12,0,1
25046,478,489,0,1,0,1979.75,1,1,0,7,1,1
25083,443,536,0,0,0,1980.5,0,1,1,13,1,1
25113,439,449,0,0,0,1980.5,0,1,0,13,0,0
25136,443,500,0,0,0,1980,0,1,0,0,0,1
25153,476,576,0,0,0,1980,1,1,0,11,1,1
25178,397,392,1,0,1,1980.5,0,0,1,10,1,0
25200,470,576,0,1,1,1980,1,0,1,3,0,0
25217,538,626,0,1,1,1980,1,0,1,13,1,0
25222,447,528,1,0,0,1979.75,0,1,0,11,1,1
25243,388,423,0,0,0,1980.5,0,1,1,1,0,1
25290,421,473,0,0,0,1980.5,1,1,0,12,1,1
25325,410,434,0,0,1,1980.25,0,0,1,8,1,1
25360,443,489,1,0,0,1980,0,1,0,3,0,1
25383,472,547,1,0,0,1979.75,1,1,0,11,0,1
25403,445,468,0,1,0,1980.5,1,1,1,2,0,1
25415,439,528,0,1,0,1979.75,1,1,1,8,1,1
25436,398,454,1,0,1,1980.25,0,0,1,0,0,1
25456,407,434,0,0,0,1980,0,1,1,11,0,1
25466,403,399,0,0,1,1980.5,0,0,1,12,0,1
25481,400,429,0,1,0,1980.5,0,1,1,19,0,1
25495,398,392,0,1,0,1979.75,0,1,1,7,1,1
25533,407,399,0,1,1,1980.25,0,0,0,6,1,1
25590,411,513,1,0,0,1979.75,0,0,1,17,0,1
25638,425,463,1,0,0,1979.75,1,1,0,17,0,1
25690,391,392,0,0,0,1979.5,0,0,1,0,0,1
25727,458,536,0,1,1,1980,1,0,1,11,0,1
25760,411,468,0,0,0,1980,0,1,0,8,1,1
25783,448,528,0,1,0,1979.75,0,1,0,11,0,0
25798,456,489,0,0,0,1979.75,1,1,0,5,0,1
25815,439,478,1,0,0,1979.75,0,1,0,11,1,1
25830,419,478,0,0,0,1979.75,1,1,0,13,1,1
25853,433,513,1,0,0,1980.25,0,0,0,10,1,1
25871,465,463,0,0,0,1980,0,1,1,11,1,1
25936,425,602,0,1,1,1980,0,0,1,9,0,0
25990,430,454,0,0,1,1979.75,1,0,1,10,0,0
26017,456,513,0,0,1,1980,1,0,1,6,0,0
26033,422,434,0,0,1,1980,0,0,1,2,0,1
26057,422,449,0,0,0,1980.5,0,1,0,15,0,1
26071,422,478,0,0,0,1979.75,1,1,0,11,1,1
26089,384,384,0,1,0,1980.5,0,0,0,10,0,1
26119,442,506,0,1,1,1979.75,0,0,1,14,0,1
26136,410,449,1,0,0,1979.75,1,1,1,2,0,1
26187,,,0,0,0,1980.5,1,1,1,10,1,1
26205,451,506,1,0,1,1980.25,1,0,1,20,0,0
26224,425,494,1,0,0,1980,1,1,0,17,0,1
26270,456,576,0,1,1,1980.25,0,0,1,6,0,1
26278,,478,0,0,0,1979.75,0,1,1,4,1,1
26299,419,418,0,0,0,1980.5,1,1,1,6,1,1
26327,391,418,0,1,0,1979.75,0,1,1,6,0,1
26344,433,513,0,1,0,1979.75,0,1,1,5,0,1
26397,430,500,0,1,0,1980.25,1,1,1,3,0,1
26412,393,439,0,0,0,1980.25,0,1,1,8,0,1
26426,439,473,1,0,0,1980.5,0,1,0,5,0,1
26446,439,547,0,1,0,1980.25,1,1,1,14,1,1
26478,460,484,0,1,0,1980.25,1,1,0,8,1,1
26487,400,384,1,0,1,1979.75,0,0,1,3,0,0
26522,402,459,0,1,1,1980.5,0,0,1,3,0,1
26541,419,434,1,0,0,1978.25,1,1,1,7,1,1
26553,,,0,0,0,1980.5,1,0,1,18,0,0
26569,402,384,0,1,1,1980.5,1,0,0,1,0,1
26592,436,500,0,0,0,1980,1,1,0,4,0,1
26599,418,473,0,0,0,1979.75,0,1,1,4,0,1
26615,419,500,0,0,0,1979.75,0,1,0,13,0,0
26649,427,494,0,1,0,1980.5,0,0,1,21,0,1
26667,400,429,1,0,1,1980.5,0,0,1,5,0,0
26703,433,489,0,0,0,1980,0,1,0,2,0,1
26729,422,444,0,0,0,1980.5,0,1,0,17,1,1
26753,,,1,0,0,1980,1,1,0,14,1,1
26762,410,463,0,0,0,1980.5,1,0,1,6,0,1
26831,413,463,1,0,0,1980,0,0,1,0,0,1
26856,448,463,0,0,0,1980.75,1,1,0,1,0,1
26871,443,536,1,0,0,1979.75,1,1,0,11,1,1
26912,453,500,0,1,0,1980,0,1,0,12,1,1
26927,393,468,0,1,0,1980,0,0,1,5,1,1
26944,411,434,1,0,0,1980,1,1,1,11,0,1
26988,500,528,1,0,1,1980.25,1,0,1,11,0,1
27005,414,434,1,0,0,1980.25,0,1,0,5,0,0
27023,402,418,0,0,0,1980,0,1,0,13,1,1
27053,418,473,0,1,0,1980.25,0,0,0,20,1,1
27065,463,576,1,0,0,1979.5,1,1,0,9,0,1
27081,410,444,0,1,0,1980.5,0,1,1,8,0,1
27097,410,468,1,0,0,1980.5,0,0,1,0,0,1
27196,402,454,1,0,0,1980.25,1,1,1,13,0,1
27238,476,520,1,0,1,1979.75,1,0,1,20,0,0
27264,442,468,0,0,0,1980,0,1,0,13,1,1
27328,427,463,1,0,0,1980,1,0,0,3,1,1
27387,405,375,0,1,0,1980.5,1,0,1,21,0,1
27405,393,399,1,0,1,1980.25,1,0,1,3,0,0
27424,433,500,1,0,0,1980,1,1,1,13,1,1
27441,445,500,0,1,0,1980,0,0,0,13,0,1
27485,448,494,0,0,1,1980.25,1,0,1,11,0,1
27549,428,500,0,1,0,1980.25,0,1,0,8,0,1
27563,411,468,0,1,0,1980.5,0,1,0,13,1,1
27591,,,0,1,0,1979.75,1,1,0,18,1,1
27647,437,500,0,0,0,1980,1,1,0,13,1,1
27663,470,602,0,1,0,1980,0,1,0,10,1,1
27678,433,528,0,0,0,1980.25,1,1,1,4,0,1
27691,461,494,0,1,0,1980.5,0,0,0,5,0,1
27708,413,463,1,0,0,1980.25,1,1,1,21,1,1
27725,478,559,0,0,1,1980.25,1,0,1,12,0,0
27760,416,494,0,1,0,1980,0,1,0,20,1,1
27774,450,468,0,0,0,1980.25,0,1,0,13,0,1
27805,463,528,0,1,0,1980.25,0,1,0,18,1,1
27853,433,484,1,0,0,1980.25,1,1,0,6,1,1
27884,410,494,1,0,1,1980.25,0,0,1,1,0,1
28000,448,500,0,0,0,1980,1,1,0,3,0,1
28030,448,439,0,0,1,1980.25,1,0,1,7,1,1
28043,439,463,1,0,1,1980.5,0,0,0,5,0,0
28086,,,0,0,1,1980.75,1,0,1,9,0,0
28126,440,459,0,0,0,1980.25,1,1,1,8,0,1
28155,445,468,0,1,1,1980.5,1,0,1,8,1,1
28198,437,547,0,0,0,1979.75,0,1,0,10,0,1
28234,430,468,0,1,0,1980.5,1,1,1,6,0,1
28280,405,484,0,1,0,1979.75,1,1,1,6,1,1
28365,439,513,0,0,0,1980.25,0,1,0,5,0,1
28444,430,500,1,0,0,1980.25,0,1,1,13,0,1
28475,400,449,0,0,0,1980.5,0,1,1,1,0,1
28486,416,478,1,0,0,1978.75,1,1,0,5,1,1
28508,443,520,0,0,1,1980.25,0,0,1,0,0,1
28521,405,449,0,0,1,1980.5,1,0,1,9,0,0
28539,410,418,1,0,0,1980.5,1,0,0,5,0,0
28600,,,0,1,0,1978.75,1,1,1,6,0,1
28630,436,484,0,0,0,1979.75,1,1,0,13,0,0
28656,437,513,0,1,0,1980,1,1,1,2,0,1
28664,400,405,0,1,1,1980.75,1,0,1,2,0,1
28681,402,454,0,0,0,1980.5,1,1,1,11,0,1
28721,433,494,0,1,0,1980,1,1,0,19,0,1
28729,424,520,1,0,0,1980.5,1,1,0,12,1,1
28769,408,439,1,0,0,1980,0,0,1,12,0,0
28791,416,489,0,0,0,1979.75,0,1,1,8,1,1
28811,422,494,0,1,0,1980.5,0,1,0,12,0,1
28841,424,528,1,0,1,1980.5,1,0,1,1,0,1
28891,,,1,0,0,1980.5,0,1,0,2,0,1
